time,deviceName,location,object_hAcc,object_sat
2023-05-16 06:27:28.558076440+00:00,A0114,43.2555095::-7.3443414,15,7
2023-05-16 06:43:10.043992570+00:00,A0114,43.2530747::-7.3450622,15,7
2023-05-16 07:10:58.687028761+00:00,A0114,43.2511679::-7.3383236,7,7
2023-05-16 09:09:10.980846504+00:00,A0114,43.2545644::-7.3442657,7,5
2023-05-16 09:18:22.457092481+00:00,A0114,43.2550802::-7.3445731,5,6
2023-05-16 09:27:32.097278795+00:00,A0114,43.2554157::-7.3446458,4,7
2023-05-16 09:43:05.594933203+00:00,A0114,43.2555398::-7.3443221,3,8
2023-05-16 09:58:44.564642185+00:00,A0114,43.2554961::-7.3443786,4,8
2023-05-16 10:14:02.570594906+00:00,A0114,43.2553661::-7.3445687,9,8
2023-05-16 10:26:08.516482186+00:00,A0114,43.2553439::-7.3447817,10,8
2023-05-16 10:55:53.839554962+00:00,A0114,43.2553478::-7.3440984,7,8
2023-05-16 11:15:35.048793267+00:00,A0114,43.2553614::-7.3444865,6,8
2023-05-16 12:31:51.896988792+00:00,A0114,43.2552197::-7.3447707,6,6
2023-05-16 12:41:05.064574760+00:00,A0114,43.2551415::-7.3447608,9,6
2023-05-16 13:04:41.973847801+00:00,A0114,43.2548711::-7.3444361,9,9
2023-05-16 13:18:41.851697778+00:00,A0114,43.2550857::-7.3447031,9,9
2023-05-16 13:30:56.005244924+00:00,A0114,43.2547617::-7.3444239,6,9
2023-05-16 13:48:48.326997275+00:00,A0114,43.2553004::-7.3445547,13,8
2023-05-16 15:02:21.897324851+00:00,A0114,43.2554721::-7.3445046,9,8
2023-05-16 15:12:54.774699533+00:00,A0114,43.2555323::-7.3445858,11,8
2023-05-16 15:28:08.939350816+00:00,A0114,43.2551275::-7.3445756,12,8
2023-05-16 15:39:51.956608912+00:00,A0114,43.2550324::-7.344669,5,9
2023-05-16 15:55:35.869086807+00:00,A0114,43.254604::-7.3442723,4,9
2023-05-16 16:24:22.780456044+00:00,A0114,43.2546221::-7.344107,7,9
2023-05-16 16:43:15.779525116+00:00,A0114,43.2552251::-7.344345,9,10
2023-05-16 17:03:24.345374621+00:00,A0114,43.2527656::-7.3447347,16,9
2023-05-16 17:11:40.049000905+00:00,A0114,43.2528938::-7.3439494,11,9
2023-05-16 17:23:06.058897797+00:00,A0114,43.251431::-7.338002,11,9
2023-05-16 17:31:18.772065696+00:00,A0114,43.2510846::-7.3384797,10,8
2023-05-17 09:19:56.410187765+00:00,A0114,43.25275::-7.3446253,28,5
2023-05-17 09:29:04.890179484+00:00,A0114,43.2547304::-7.3448516,4,7
2023-05-17 10:23:44.862115326+00:00,A0114,43.2547587::-7.345166,3,7
2023-05-17 11:41:10.893154129+00:00,A0114,43.2546649::-7.3448487,8,8
2023-05-17 11:48:51.928369056+00:00,A0114,43.254803::-7.344646,15,8
2023-05-17 12:20:20.378620944+00:00,A0114,43.2547804::-7.345259,4,7
2023-05-17 12:28:52.907273849+00:00,A0114,43.2549381::-7.3452623,5,9
2023-05-17 12:56:59.919640423+00:00,A0114,43.2548173::-7.3451153,4,7
2023-05-17 15:10:36.243596071+00:00,A0114,43.2548102::-7.3449071,4,7
2023-05-17 16:13:03.761640733+00:00,A0114,43.2548251::-7.3450796,12,10
2023-05-17 16:36:07.278173878+00:00,A0114,43.2528465::-7.345139,10,8
2023-05-18 09:58:20.057001630+00:00,A0114,43.2551086::-7.3447925,28,6
2023-05-18 11:07:37.765683741+00:00,A0114,43.2550156::-7.344983,3,7
2023-05-18 11:42:53.965449543+00:00,A0114,43.2549916::-7.3450048,12,9
2023-05-18 13:32:03.048150947+00:00,A0114,43.2550665::-7.3454483,9,6
2023-05-18 15:07:52.105575760+00:00,A0114,43.2549871::-7.3452093,6,7
2023-05-18 15:35:32.965753434+00:00,A0114,43.2551158::-7.3452809,4,7
2023-05-18 15:36:18.945199681+00:00,A0114,43.2550811::-7.3452829,5,7
2023-05-18 19:01:31.048627867+00:00,A0114,43.2533444::-7.3427542,8,5
2023-05-18 19:34:47.974762029+00:00,A0114,43.2552378::-7.3452187,3,7
2023-05-18 19:57:51.992771475+00:00,A0114,43.2552434::-7.3452338,3,8
2023-05-18 20:13:28.121396156+00:00,A0114,43.2552064::-7.344881,3,10
2023-05-18 20:36:19.821970824+00:00,A0114,43.2551612::-7.3453353,7,9
2023-05-18 20:51:40.324839992+00:00,A0114,43.2553314::-7.3454516,18,8
2023-05-18 21:14:35.204584384+00:00,A0114,43.2550874::-7.3454639,8,9
2023-05-18 21:32:52.953903586+00:00,A0114,43.2551653::-7.3454131,5,8
2023-05-18 21:41:02.972433041+00:00,A0114,43.25521::-7.3452069,10,8
2023-05-18 22:09:21.231574935+00:00,A0114,43.255223::-7.3453109,2,8
2023-05-19 02:30:15.703870023+00:00,A0114,43.2552522::-7.3450549,4,10
2023-05-19 02:42:19.953985687+00:00,A0114,43.2552481::-7.345284,7,8
2023-05-19 02:50:22.954898094+00:00,A0114,43.2552491::-7.3454451,5,8
2023-05-19 06:44:36.204310753+00:00,A0114,43.2534288::-7.3443682,27,6
2023-05-19 09:56:05.953835721+00:00,A0114,43.2554242::-7.3448867,11,6
2023-05-19 11:21:31.956122880+00:00,A0114,43.2554302::-7.3450858,9,8
2023-05-19 13:13:52.453843384+00:00,A0114,43.2553565::-7.3454912,5,10
2023-05-19 13:29:07.453978441+00:00,A0114,43.2554663::-7.3452097,15,8
2023-05-19 13:49:11.453918790+00:00,A0114,43.2552882::-7.3449558,11,8
2023-05-19 14:08:29.953841005+00:00,A0114,43.2554145::-7.3449384,5,7
2023-05-19 14:27:52.204237848+00:00,A0114,43.255486::-7.3450712,6,9
2023-05-19 15:11:54.953861616+00:00,A0114,43.2553387::-7.345228,9,9
2023-05-19 17:18:17.453746300+00:00,A0114,43.2552061::-7.3448081,34,8
2023-05-19 17:49:56.204809704+00:00,A0114,43.2537606::-7.3442309,18,8
2023-05-20 10:38:37.453931070+00:00,A0114,43.2514196::-7.3368801,9,8
2023-05-20 12:06:59.204041080+00:00,A0114,43.2514017::-7.3368856,6,8
2023-05-20 12:22:40.204589501+00:00,A0114,43.2512929::-7.3370966,4,7
2023-05-20 13:06:43.954172925+00:00,A0114,43.2515562::-7.3365116,4,8
2023-05-20 13:21:55.953857481+00:00,A0114,43.2514783::-7.3362958,10,8
2023-05-20 13:37:19.953889390+00:00,A0114,43.2511388::-7.3365685,19,8
2023-05-20 13:54:24.204835528+00:00,A0114,43.2512297::-7.3371756,11,8
2023-05-20 14:50:21.954456479+00:00,A0114,43.2512616::-7.3371813,3,12
2023-05-20 15:11:01.955428669+00:00,A0114,43.2516044::-7.3368353,10,10
2023-05-20 15:26:10.956586498+00:00,A0114,43.2514397::-7.3365431,8,11
2023-05-20 16:14:05.953821712+00:00,A0114,43.2514912::-7.3368107,6,8
2023-05-20 16:29:23.203844397+00:00,A0114,43.2514785::-7.3364223,12,8
2023-05-20 16:44:35.953877281+00:00,A0114,43.2514608::-7.3364386,12,8
2023-05-20 17:15:52.953810502+00:00,A0114,43.2513933::-7.3363225,11,6
2023-05-20 17:31:35.953818481+00:00,A0114,43.2516215::-7.3367456,5,8
2023-05-20 17:56:26.204595275+00:00,A0114,43.2515264::-7.3365413,16,8
2023-05-20 19:32:51.204481379+00:00,A0114,43.2515391::-7.336441,5,8
2023-05-20 19:48:27.972614214+00:00,A0114,43.2509399::-7.3366432,10,9
2023-05-20 20:39:51.953787941+00:00,A0114,43.2510265::-7.3365914,5,7
2023-05-21 00:00:35.703790614+00:00,A0114,43.2515266::-7.3369321,3,6
2023-05-21 00:08:44.957454679+00:00,A0114,43.2513967::-7.3370165,2,7
2023-05-21 00:48:29.704436097+00:00,A0114,43.2513698::-7.3368907,3,7
2023-05-21 01:03:52.703873810+00:00,A0114,43.251282::-7.3367676,3,8
2023-05-21 06:17:35.953859109+00:00,A0114,43.2514997::-7.3370287,3,8
2023-05-21 06:32:31.954736633+00:00,A0114,43.2510897::-7.337232,9,8
2023-05-21 06:44:10.454380952+00:00,A0114,43.2512562::-7.3384333,17,8
2023-05-21 07:58:20.954917118+00:00,A0114,43.2511932::-7.3385578,9,7
2023-05-21 08:06:52.703922886+00:00,A0114,43.251532::-7.3387311,10,8
2023-05-21 08:51:52.954558972+00:00,A0114,43.2516701::-7.3364708,3,7
2023-05-21 09:07:23.715883926+00:00,A0114,43.2516921::-7.3367735,3,7
2023-05-21 09:30:51.453958628+00:00,A0114,43.2516121::-7.336221,3,7
2023-05-21 09:53:36.483496584+00:00,A0114,43.2517295::-7.3369853,3,7
2023-05-21 10:09:15.704230547+00:00,A0114,43.2517916::-7.336612,4,7
2023-05-21 11:13:59.703868186+00:00,A0114,43.2516441::-7.3364339,5,7
2023-05-21 11:41:39.453806382+00:00,A0114,43.2517432::-7.3363953,5,7
2023-05-21 12:41:15.954024807+00:00,A0114,43.2516724::-7.3368427,4,6
2023-05-21 12:56:45.453889045+00:00,A0114,43.2517265::-7.3368502,4,7
2023-05-21 13:20:53.703819073+00:00,A0114,43.2516374::-7.3366271,4,9
2023-05-21 13:30:02.704519061+00:00,A0114,43.2514846::-7.3362952,17,8
2023-05-21 13:45:14.705517815+00:00,A0114,43.2516927::-7.3367028,4,8
2023-05-21 15:02:35.703775793+00:00,A0114,43.2517407::-7.336648,6,7
2023-05-21 15:18:21.954604018+00:00,A0114,43.2517307::-7.3363772,5,8
2023-05-21 15:33:57.703996851+00:00,A0114,43.2515265::-7.336175,8,8
2023-05-21 15:49:12.953823806+00:00,A0114,43.2513124::-7.3364333,22,8
2023-05-21 16:04:54.461874254+00:00,A0114,43.25176::-7.3365011,8,7
2023-05-21 16:20:30.479964123+00:00,A0114,43.2520043::-7.3367712,5,8
2023-05-21 17:25:47.478490063+00:00,A0114,43.2514537::-7.3378088,8,6
2023-05-21 17:44:37.704135383+00:00,A0114,43.2512853::-7.3383505,20,5
2023-05-21 19:28:24.462463949+00:00,A0114,43.2516787::-7.3369945,21,7
2023-05-21 19:36:29.954333706+00:00,A0114,43.2521026::-7.3367768,10,8
2023-05-21 19:51:40.454881990+00:00,A0114,43.2521686::-7.336702,9,8
2023-05-21 20:07:12.479540367+00:00,A0114,43.2521181::-7.3370258,9,8
2023-05-21 20:22:52.204794933+00:00,A0114,43.2525698::-7.337336,4,7
2023-05-21 20:45:58.955063329+00:00,A0114,43.2525982::-7.3373812,3,7
2023-05-21 20:54:06.953726019+00:00,A0114,43.2524958::-7.3373866,5,7
2023-05-21 21:09:44.204736782+00:00,A0114,43.252555::-7.3370418,3,7
2023-05-21 21:25:21.954009117+00:00,A0114,43.2524538::-7.3370693,3,8
2023-05-21 21:40:16.953946440+00:00,A0114,43.2524409::-7.3367802,10,8
2023-05-21 21:59:49.953920296+00:00,A0114,43.2521437::-7.3365937,6,7
2023-05-21 22:26:52.953884120+00:00,A0114,43.2523834::-7.3373642,17,7
2023-05-22 00:42:05.703818725+00:00,A0114,43.2523976::-7.3373697,4,7
2023-05-22 01:05:50.954713164+00:00,A0114,43.2524814::-7.3371889,6,8
2023-05-22 01:21:00.454760084+00:00,A0114,43.2526393::-7.3369422,20,8
2023-05-22 01:36:47.703818769+00:00,A0114,43.2525193::-7.3370586,6,8
2023-05-22 05:24:05.704613579+00:00,A0114,43.2523823::-7.3372373,6,6
2023-05-22 05:55:12.703923973+00:00,A0114,43.2525599::-7.3374242,3,7
2023-05-22 06:10:53.460710143+00:00,A0114,43.2525117::-7.3371738,2,8
2023-05-22 06:32:59.454035175+00:00,A0114,43.2512431::-7.3370212,5,8
2023-05-22 06:49:19.703821441+00:00,A0114,43.2512375::-7.3384813,5,8
2023-05-22 08:07:19.204469423+00:00,A0114,43.2510426::-7.3385199,10,5
2023-05-22 09:09:35.455343598+00:00,A0114,43.25117::-7.3385054,10,7
2023-05-22 09:53:59.953884464+00:00,A0114,43.2531468::-7.3456411,14,7
2023-05-22 10:02:29.953803399+00:00,A0114,43.2533479::-7.3452564,15,7
2023-05-22 10:14:43.954096+00:00,A0114,43.2531984::-7.345263,9,7
2023-05-22 10:38:10.204647410+00:00,A0114,43.2531789::-7.3454078,9,7
2023-05-22 10:46:21.953619871+00:00,A0114,43.2532486::-7.3457382,5,7
2023-05-22 11:09:58.954153326+00:00,A0114,43.2531928::-7.3453658,6,6
2023-05-22 11:18:21.953813015+00:00,A0114,43.2531732::-7.3455797,7,7
2023-05-22 11:34:00.203859644+00:00,A0114,43.2531637::-7.3456814,4,7
2023-05-22 11:49:49.453972717+00:00,A0114,43.2532034::-7.3453369,5,7
2023-05-22 12:05:28.954120414+00:00,A0114,43.2531554::-7.3449925,4,7
2023-05-22 12:19:10.962897808+00:00,A0114,43.2531349::-7.3451886,6,7
2023-05-22 12:34:34.953737986+00:00,A0114,43.2532532::-7.345579,3,10
2023-05-22 12:54:52.454460884+00:00,A0114,43.2532837::-7.3456028,10,9
2023-05-22 14:04:29.204363111+00:00,A0114,43.2532754::-7.3455943,3,8
2023-05-22 14:20:05.954957450+00:00,A0114,43.2531841::-7.3451717,3,9
2023-05-22 14:43:39.953936935+00:00,A0114,43.253193::-7.3451745,10,8
2023-05-22 14:51:53.953929828+00:00,A0114,43.2530971::-7.34527,8,9
2023-05-22 15:06:59.954399646+00:00,A0114,43.2532171::-7.3452255,13,8
2023-05-22 15:24:12.953822577+00:00,A0114,43.2532896::-7.3456373,10,8
2023-05-22 15:34:09.954545298+00:00,A0114,43.2532302::-7.345716,7,8
2023-05-22 15:42:19.957842024+00:00,A0114,43.2531882::-7.3457197,7,8
2023-05-22 15:59:36.204832860+00:00,A0114,43.253125::-7.3455785,5,7
2023-05-22 16:08:01.954363025+00:00,A0114,43.2532081::-7.3454723,9,7
2023-05-22 16:20:14.454345931+00:00,A0114,43.2531394::-7.3455749,5,7
2023-05-22 17:26:22.453712554+00:00,A0114,43.2530125::-7.3404879,36,5
2023-05-22 17:29:05.954163692+00:00,A0114,43.2511037::-7.3386982,7,8
2023-05-22 17:39:50.953690261+00:00,A0114,43.2513202::-7.3383373,240,3
2023-05-22 19:17:51.958996703+00:00,A0114,43.2526866::-7.3449365,6,7
2023-05-22 19:43:38.954085572+00:00,A0114,43.2531978::-7.3462928,7,7
2023-05-22 19:59:16.204237159+00:00,A0114,43.2532493::-7.3465495,5,7
2023-05-22 20:17:19.958665969+00:00,A0114,43.2531988::-7.3465689,5,6
2023-05-22 20:35:19.954423442+00:00,A0114,43.2532485::-7.3462792,2,7
2023-05-22 20:50:23.954832679+00:00,A0114,43.2533396::-7.3461382,13,8
2023-05-22 21:05:42.954940978+00:00,A0114,43.2532312::-7.3461579,5,9
2023-05-22 21:20:57.953836692+00:00,A0114,43.2532882::-7.3464867,6,9
2023-05-23 00:17:35.953984004+00:00,A0114,43.2531833::-7.3464163,4,6
2023-05-23 00:33:38.706717494+00:00,A0114,43.2531885::-7.346278,7,6
2023-05-23 00:42:23.703956192+00:00,A0114,43.2531506::-7.3461476,3,7
2023-05-23 00:51:02.453766212+00:00,A0114,43.2531824::-7.3460903,4,7
2023-05-23 00:59:37.704064118+00:00,A0114,43.2531729::-7.3458456,4,7
2023-05-23 01:08:05.954150953+00:00,A0114,43.2531455::-7.3458439,2,8
2023-05-23 01:24:39.204467236+00:00,A0114,43.2531525::-7.3456283,3,8
2023-05-23 01:35:27.703786295+00:00,A0114,43.2531875::-7.3455407,6,8
2023-05-23 06:38:52.704530495+00:00,A0114,43.253159::-7.3462596,56,5
2023-05-23 06:58:13.703819145+00:00,A0114,43.2533391::-7.3415797,51,5
2023-05-23 07:07:24.953916369+00:00,A0114,43.2513353::-7.3383695,9,6
2023-05-23 07:16:05.454219558+00:00,A0114,43.2512046::-7.33837,7,7
2023-05-23 08:35:31.703751351+00:00,A0114,43.2511431::-7.3384865,4,5
2023-05-23 09:43:21.953912985+00:00,A0114,43.2533695::-7.3423314,12,5
2023-05-23 09:52:33.204617396+00:00,A0114,43.2538061::-7.3446767,11,6
2023-05-23 10:16:35.454977678+00:00,A0114,43.2539144::-7.3447774,4,8
2023-05-23 10:31:46.954420159+00:00,A0114,43.2539171::-7.3445606,17,8
2023-05-23 10:47:12.953835313+00:00,A0114,43.2536057::-7.3446069,13,8
2023-05-23 11:02:31.953925997+00:00,A0114,43.2536142::-7.3447218,11,8
2023-05-23 11:17:41.953949272+00:00,A0114,43.253969::-7.3443866,18,8
2023-05-23 11:33:19.953805876+00:00,A0114,43.2537816::-7.3442179,11,8
2023-05-23 12:01:29.204808213+00:00,A0114,43.2538332::-7.3445651,11,7
2023-05-23 12:24:29.204456130+00:00,A0114,43.2538046::-7.3444878,6,9
2023-05-23 12:39:38.955559017+00:00,A0114,43.2538541::-7.3443927,18,9
2023-05-23 12:59:13.981996129+00:00,A0114,43.25377::-7.3447952,5,10
2023-05-23 13:56:02.205021365+00:00,A0114,43.2536833::-7.3447346,8,8
2023-05-23 14:11:34.983446879+00:00,A0114,43.2538404::-7.3443079,5,8
2023-05-23 14:26:56.953840005+00:00,A0114,43.2535873::-7.344539,6,8
2023-05-23 14:42:07.953886629+00:00,A0114,43.2537688::-7.3443853,25,8
2023-05-23 15:33:40.204127600+00:00,A0114,43.2539583::-7.3446527,33,7
2023-05-23 15:50:53.954523677+00:00,A0114,43.2537813::-7.3447255,15,8
2023-05-23 16:06:21.953683394+00:00,A0114,43.2536519::-7.3448365,8,8
2023-05-23 16:54:14.205146118+00:00,A0114,43.2529002::-7.3439173,6,7
2023-05-23 17:04:19.953708937+00:00,A0114,43.2521948::-7.3388,8,7
2023-05-23 17:12:57.453993516+00:00,A0114,43.2512507::-7.3386324,6,8
2023-05-23 17:27:42.954101461+00:00,A0114,43.2510605::-7.3384519,20,6
2023-05-23 18:54:51.954343255+00:00,A0114,43.253701::-7.3443652,3,6
2023-05-23 19:03:29.954914279+00:00,A0114,43.2539691::-7.3449164,3,7
2023-05-23 19:12:13.954141597+00:00,A0114,43.2536952::-7.3448514,3,7
2023-05-23 19:27:45.204033316+00:00,A0114,43.253814::-7.3450392,2,7
2023-05-23 19:43:21.954069814+00:00,A0114,43.2537454::-7.3450702,4,8
2023-05-23 19:58:45.954484466+00:00,A0114,43.2540148::-7.3448873,6,8
2023-05-23 20:07:51.954637176+00:00,A0114,43.2539222::-7.3450859,6,9
2023-05-23 20:22:53.954209293+00:00,A0114,43.2537362::-7.3451108,7,9
2023-05-23 20:52:39.954390539+00:00,A0114,43.253983::-7.3447503,5,8
2023-05-23 21:00:45.953936658+00:00,A0114,43.2539046::-7.3448798,6,9
2023-05-23 21:08:49.953959151+00:00,A0114,43.2539658::-7.3450785,4,9
2023-05-23 21:17:35.209183409+00:00,A0114,43.2540165::-7.3449655,3,8
2023-05-23 23:49:53.480170168+00:00,A0114,43.2537451::-7.3451157,2,8
2023-05-23 23:58:00.454321773+00:00,A0114,43.253775::-7.345171,5,8
2023-05-24 00:16:22.717348640+00:00,A0114,43.2536383::-7.3448773,2,13
2023-05-24 00:46:05.953897473+00:00,A0114,43.254014::-7.3445397,6,11
2023-05-24 00:54:14.958300316+00:00,A0114,43.2539614::-7.3446655,5,11
2023-05-24 01:02:21.204572491+00:00,A0114,43.2540318::-7.3448019,7,11
2023-05-24 01:10:23.703712012+00:00,A0114,43.2540174::-7.3450232,7,10
2023-05-24 01:18:20.703814277+00:00,A0114,43.253939::-7.3450641,9,10
2023-05-24 05:10:49.204154094+00:00,A0114,43.2536759::-7.3450172,41,6
2023-05-24 05:26:05.954475912+00:00,A0114,43.2539783::-7.3444784,14,8
2023-05-24 05:51:49.954488503+00:00,A0114,43.2540048::-7.3449035,5,7
2023-05-24 06:00:23.703933706+00:00,A0114,43.2539681::-7.3445745,3,7
2023-05-24 06:10:32.953861112+00:00,A0114,43.2539696::-7.3443214,6,7
2023-05-24 06:43:01.733290315+00:00,A0114,43.2535048::-7.3425009,7,8
2023-05-24 06:51:34.982020133+00:00,A0114,43.2521388::-7.3386834,6,7
2023-05-24 07:00:07.954702475+00:00,A0114,43.251147::-7.3384794,4,7
2023-05-24 07:09:39.954438800+00:00,A0114,43.2510135::-7.3383178,17,6
2023-05-24 09:27:35.954989817+00:00,A0114,43.2522621::-7.3449078,194,3
2023-05-24 09:37:15.953809388+00:00,A0114,43.2537475::-7.3452364,6,5
2023-05-24 09:53:35.205247264+00:00,A0114,43.2539518::-7.34527,8,6
2023-05-24 10:15:42.204288570+00:00,A0114,43.2539299::-7.345191,4,6
2023-05-24 10:31:08.955509967+00:00,A0114,43.2538238::-7.3453889,4,7
2023-05-24 10:46:45.954418921+00:00,A0114,43.2536753::-7.3453758,4,7
2023-05-24 11:02:23.953832491+00:00,A0114,43.2539087::-7.3453601,2,10
2023-05-24 11:23:41.954053148+00:00,A0114,43.25381::-7.3445001,10,9
2023-05-24 11:32:27.954433891+00:00,A0114,43.2538192::-7.3454057,8,9
2023-05-24 13:27:49.965360693+00:00,A0114,43.2537509::-7.3451699,17,7
2023-05-24 13:49:35.955738157+00:00,A0114,43.2537896::-7.3454106,9,9
2023-05-24 14:04:41.203891267+00:00,A0114,43.2537204::-7.3449761,15,8
2023-05-24 14:35:07.953743227+00:00,A0114,43.2520977::-7.3490835,22,8
2023-05-24 14:50:34.956543227+00:00,A0114,43.2538795::-7.3451217,9,7
2023-05-24 14:52:06.204352750+00:00,A0114,43.2539837::-7.3450663,9,8
2023-05-24 15:00:24.953908812+00:00,A0114,43.2538816::-7.3449167,9,8
2023-05-24 15:15:52.205080014+00:00,A0114,43.2538772::-7.3448902,5,12
2023-05-24 15:31:00.954598365+00:00,A0114,43.2539352::-7.3446991,15,11
2023-05-24 15:48:20.954471533+00:00,A0114,43.2538261::-7.3445296,14,9
2023-05-24 16:03:38.955427177+00:00,A0114,43.2539093::-7.3452849,24,8
2023-05-24 16:43:30.954514509+00:00,A0114,43.2532778::-7.3431757,13,8
2023-05-24 16:53:43.703801301+00:00,A0114,43.2521422::-7.3385953,8,8
2023-05-24 17:00:35.953750943+00:00,A0114,43.2512075::-7.3385893,9,7
2023-05-24 19:02:01.953908093+00:00,A0114,43.2538834::-7.3448212,59,3
2023-05-24 19:11:22.724273427+00:00,A0114,43.253877::-7.3455763,8,6
2023-05-24 19:27:49.953793931+00:00,A0114,43.2538988::-7.3455619,5,6
2023-05-24 19:43:56.953667252+00:00,A0114,43.2538033::-7.345524,4,9
2023-05-24 19:59:10.954044094+00:00,A0114,43.2536125::-7.3456432,7,9
2023-05-24 20:16:38.955283538+00:00,A0114,43.2537186::-7.3456365,6,8
2023-05-24 20:29:40.954427605+00:00,A0114,43.2540247::-7.3454676,8,8
2023-05-24 20:38:22.954411682+00:00,A0114,43.2541198::-7.3455192,11,8
2023-05-24 20:46:33.953812936+00:00,A0114,43.2540036::-7.3453976,9,8
2023-05-24 20:54:39.953729107+00:00,A0114,43.2538992::-7.3456153,13,8
2023-05-24 21:08:46.953964472+00:00,A0114,43.2536959::-7.3457093,15,8
2023-05-24 21:16:56.953893233+00:00,A0114,43.2536549::-7.3456395,12,8
2023-05-25 00:21:20.204706059+00:00,A0114,43.2540385::-7.3453703,8,6
2023-05-25 00:29:58.704000362+00:00,A0114,43.2540449::-7.3451955,2,8
2023-05-25 00:38:10.204014096+00:00,A0114,43.2540483::-7.3450799,9,8
2023-05-25 00:46:17.954256022+00:00,A0114,43.2540496::-7.3450072,11,8
2023-05-25 00:56:35.954423391+00:00,A0114,43.2540343::-7.3452634,1,10
2023-05-25 01:05:59.962104814+00:00,A0114,43.254049::-7.3455553,5,9
2023-05-25 01:14:13.470328446+00:00,A0114,43.2540348::-7.3455513,7,8
2023-05-25 01:22:15.953945552+00:00,A0114,43.2540371::-7.3454539,7,9
2023-05-25 01:30:22.703950292+00:00,A0114,43.2539844::-7.3453351,8,8
2023-05-25 01:39:08.479696663+00:00,A0114,43.2539261::-7.345501,9,7
2023-05-25 06:03:40.704613731+00:00,A0114,43.2539898::-7.3455788,23,7
2023-05-25 06:16:52.953958239+00:00,A0114,43.254033::-7.3457924,29,8
2023-05-25 06:25:00.707113322+00:00,A0114,43.2537732::-7.3455606,44,8
2023-05-25 06:45:03.204305663+00:00,A0114,43.2532309::-7.3446177,31,8
2023-05-25 07:01:18.482888544+00:00,A0114,43.2516532::-7.3378305,22,8
2023-05-25 07:11:15.454414139+00:00,A0114,43.2512985::-7.3384329,11,7
2023-05-25 07:56:13.703807051+00:00,A0114,43.2512887::-7.3385284,8,7
2023-05-25 09:31:23.958642530+00:00,A0114,43.2533564::-7.3415588,14,5
2023-05-25 09:41:14.205307693+00:00,A0114,43.2538675::-7.3445212,6,6
2023-05-25 09:50:26.954565787+00:00,A0114,43.2538436::-7.3456789,6,6
2023-05-25 10:05:51.953835517+00:00,A0114,43.2537989::-7.3456896,3,7
2023-05-25 10:21:28.954031775+00:00,A0114,43.2538222::-7.3457793,3,8
2023-05-25 10:44:34.953916658+00:00,A0114,43.2538763::-7.3456793,3,8
2023-05-25 10:58:28.954555991+00:00,A0114,43.2536855::-7.345801,8,8
2023-05-25 11:12:59.453800453+00:00,A0114,43.2537976::-7.3456264,7,8
2023-05-25 11:14:51.953797051+00:00,A0114,43.2539323::-7.34581,10,8
2023-05-25 11:38:15.955131554+00:00,A0114,43.2536871::-7.345833,4,7
2023-05-25 11:53:47.954093135+00:00,A0114,43.2538178::-7.3456715,3,8
2023-05-25 12:09:29.954475325+00:00,A0114,43.2537893::-7.3458056,3,8
2023-05-25 12:29:05.953984424+00:00,A0114,43.2537634::-7.3458401,3,9
2023-05-25 12:44:10.956905191+00:00,A0114,43.2536987::-7.3457544,8,8
2023-05-25 14:02:04.954090119+00:00,A0114,43.2538323::-7.345742,4,8
2023-05-25 14:17:14.955218885+00:00,A0114,43.2539121::-7.3456979,10,8
2023-05-25 14:40:55.704820407+00:00,A0114,43.2539338::-7.3458134,8,8
2023-05-25 14:49:22.954786086+00:00,A0114,43.2536606::-7.3458938,5,9
2023-05-25 14:57:36.958523711+00:00,A0114,43.2536313::-7.3458756,7,9
2023-05-25 17:11:48.953994299+00:00,A0114,43.2539385::-7.3457616,5,7
2023-05-25 17:27:02.953953496+00:00,A0114,43.2536761::-7.3458782,10,8
2023-05-25 17:49:22.953765684+00:00,A0114,43.2536663::-7.3459819,6,8
2023-05-25 18:12:29.954098828+00:00,A0114,43.2536722::-7.3460687,3,9
